date,sqft,psf,price
Apr2025,979,1900,1862000
May2025,441,1869,825000
May2025,441,1903,840000
May2025,441,1910,843000
May2025,441,1960,865000
May2025,699,1958,1370000
May2025,936,1856,1738888
May2025,979,1796,1760000
May2025,979,1876,1838000
May2025,979,1960,1920000
Jun2025,1033,1858,1920888
Jul2025,441,1867,824000
Jul2025,441,1914,844888
Jul2025,441,1964,866800
Jul2025,1076,1899,2045000
Aug2025,699,1998,1398000
Aug2025,807,1793,1448000
Aug2025,936,1793,1680000
Aug2025,936,1874,1755000
Aug2025,936,1879,1760000
Aug2025,1194,1625,1942500
Sep2025,807,1610,1300000
Sep2025,699,1929,1350000
Sep2025,936,1740,1630000
Sep2025,1194,1715,2050000
Sep2025,2960,929,2750000
Oct2025,699,1923,1346000
Oct2025,1033,1798,1858000
Oct2025,1194,1673,2000000
Oct2025,1194,1686,2015000
Nov2025,441,1903,840000
Nov2025,699,1786,1250000
Nov2025,818,1540,1260000
Nov2025,699,1936,1355000
Nov2025,699,1943,1360000
Nov2025,699,1992,1393888
Nov2025,807,1796,1450000
Nov2025,936,1687,1580000
Nov2025,1323,1487,1970000
Dec2025,699,1929,1350000
Dec2025,699,1998,1398000
Dec2025,699,2015,1410000
Dec2025,807,1750,1413000
Dec2025,1323,1574,2085000
Dec2025,1356,1968,2670000
Jan2026,807,1858,1500000
Jan2026,1076,1737,1870000
Feb2026,441,1937,855000
Feb2026,839,1607,1350000
Feb2026,936,1823,1708000
Feb2026,1033,1819,1880000
Mar2026,441,1796,793000
Mar2026,936,1875,1756000
Mar2026,936,1879,1760000
Mar2026,1216,1603,1950000
Mar2026,1829,1628,2980000
